"filename", "language", "Dart", "comment", "blank", "total"
"/Users/morikazu/Downloads/StudyHub_student/lib/infrastructure/in_memory/notification/in_memory_notification_repository.dart", "Dart", 120, 2, 12, 134
"/Users/morikazu/Downloads/StudyHub_student/lib/infrastructure/in_memory/photo/in_memory_photo_repository.dart", "Dart", 32, 0, 8, 40
"/Users/morikazu/Downloads/StudyHub_student/lib/infrastructure/in_memory/question/exception/question_infrastructure_exception.dart", "Dart", 8, 0, 2, 10
"/Users/morikazu/Downloads/StudyHub_student/lib/infrastructure/in_memory/question/exception/question_infrastructure_exception_detail.dart", "Dart", 12, 0, 5, 17
"/Users/morikazu/Downloads/StudyHub_student/lib/infrastructure/in_memory/question/in_memory_get_my_questions_query_service.dart", "Dart", 70, 0, 10, 80
"/Users/morikazu/Downloads/StudyHub_student/lib/infrastructure/in_memory/question/in_memory_get_question_detail_query_service.dart", "Dart", 20, 0, 6, 26
"/Users/morikazu/Downloads/StudyHub_student/lib/infrastructure/in_memory/question/in_memory_get_recommended_questions_query_service.dart", "Dart", 77, 1, 10, 88
"/Users/morikazu/Downloads/StudyHub_student/lib/infrastructure/in_memory/question/in_memory_get_trending_question_query_service.dart", "Dart", 72, 0, 11, 83
"/Users/morikazu/Downloads/StudyHub_student/lib/infrastructure/in_memory/question/in_memory_question_create_query_service.dart", "Dart", 23, 0, 4, 27
"/Users/morikazu/Downloads/StudyHub_student/lib/infrastructure/in_memory/question/in_memory_question_factory.dart", "Dart", 42, 0, 5, 47
"/Users/morikazu/Downloads/StudyHub_student/lib/infrastructure/in_memory/question/in_memory_question_repository.dart", "Dart", 87, 0, 14, 101
"/Users/morikazu/Downloads/StudyHub_student/lib/infrastructure/in_memory/question/in_memory_search_for_questions_query_service.dart", "Dart", 76, 0, 11, 87
"/Users/morikazu/Downloads/StudyHub_student/lib/infrastructure/in_memory/report/in_memory_question_report_repository.dart", "Dart", 24, 0, 5, 29
"/Users/morikazu/Downloads/StudyHub_student/lib/infrastructure/in_memory/report/in_memory_teacher_report_repository.dart", "Dart", 24, 0, 5, 29
"/Users/morikazu/Downloads/StudyHub_student/lib/infrastructure/in_memory/school/in_memory_school_repository.dart", "Dart", 25, 0, 5, 30
"/Users/morikazu/Downloads/StudyHub_student/lib/infrastructure/in_memory/student/in_memory_student_query_service.dart", "Dart", 21, 0, 4, 25
"/Users/morikazu/Downloads/StudyHub_student/lib/infrastructure/in_memory/student/in_memory_student_repository.dart", "Dart", 77, 0, 10, 87
"/Users/morikazu/Downloads/StudyHub_student/lib/infrastructure/in_memory/student_auth/in_memory_get_student_auth_query_service.dart", "Dart", 14, 0, 4, 18
"/Users/morikazu/Downloads/StudyHub_student/lib/infrastructure/in_memory/student_auth/in_memory_student_auth_repository.dart", "Dart", 142, 1, 22, 165
"/Users/morikazu/Downloads/StudyHub_student/lib/infrastructure/in_memory/teacher/in_memory_get_popular_teachers_query_service.dart", "Dart", 24, 1, 7, 32
"/Users/morikazu/Downloads/StudyHub_student/lib/infrastructure/in_memory/teacher/in_memory_get_teacher_profile_query_service.dart", "Dart", 45, 0, 7, 52
"/Users/morikazu/Downloads/StudyHub_student/lib/infrastructure/in_memory/teacher/in_memory_search_for_teachers_query_service.dart", "Dart", 23, 0, 7, 30
"/Users/morikazu/Downloads/StudyHub_student/lib/infrastructure/in_memory/teacher/in_memory_teacher_repository.dart", "Dart", 75, 0, 7, 82
"/Users/morikazu/Downloads/StudyHub_student/lib/infrastructure/in_memory/teacher_evaluation/in_memory_teacher_evaluation_repository.dart", "Dart", 30, 1, 6, 37
"/Users/morikazu/Downloads/StudyHub_student/lib/infrastructure/shared/infrastructure_exception.dart", "Dart", 13, 0, 4, 17
"/Users/morikazu/Downloads/StudyHub_student/lib/infrastructure/shared/infrastructure_exception_detail.dart", "Dart", 4, 0, 2, 6
"Total", "-", 2012, 11, 337, 2360
